TransactionID,CustomerID,Products,Timestamp
8145,C50,"Cola, Chickpeas, Chocolate, Onion, Chips, Water",2025-04-21
8146,C838,"Sausage, Cookie, Dumpling, Honey, Tomato, Chicken, Chickpeas",2025-02-23
8147,C943,"Soda, Yogurt, Ice Cream, Juice",2025-01-19
8148,C799,"Detergent, Dish Sponge, Cereal, Potato",2025-02-17
8149,C349,"Soda, Banana, Chicken, Fish, Onion",2025-03-04
8150,C195,"Cheese, Bread, Banana, Cereal",2025-03-01
8151,C959,"Tomato, Cookie, Detergent, Honey, Juice, Chickpeas, Onion",2025-04-05
8152,C772,"Dish Sponge, Onion, Lentil, Chocolate",2025-01-13
8153,C208,"Dish Sponge, Soap, Sausage, Yogurt",2025-03-23
8154,C847,"Dish Sponge, Cracker, Yogurt, Tomato, Shampoo, Orange, Water, Lentil",2025-01-11
8155,C375,"Onion, Soda, Detergent, Egg, Orange",2025-01-12
8156,C512,"Apple, Strawberry, Shampoo, Cracker, Minced Meat, Soap, Chickpeas, Tomato, Ice Cream",2025-02-22
8157,C450,"Butter, Flatbread with Meat, Soap, Onion, Honey, Potato, Juice, Chips",2025-04-11
8158,C658,"Cola, Chickpeas, Potato, Yogurt, Banana, Water, Flatbread with Meat, Butter, Soap, Ice Cream",2025-03-18
8159,C74,"Cracker, Water, Banana, Egg, Dish Sponge, Fish",2025-02-10
8160,C167,"Egg, Cucumber, Water, Apple, Juice",2025-01-31
8161,C8,"Beans, Sausage, Dish Sponge, Detergent, Soda",2025-03-04
8162,C990,"Detergent, Strawberry, Shampoo, Orange, Juice, Chickpeas, Flatbread with Meat, Lentil",2025-02-27
8163,C789,"Cucumber, Egg, Chips, Soda, Chicken",2025-03-17
8164,C517,"Beans, Tomato, Dish Sponge, Soda",2025-04-23
8165,C728,"Chickpeas, Chocolate, Rice, Minced Meat",2025-04-29
8166,C118,"Pizza, Yogurt, Dish Sponge, Orange, Fish, Dumpling, Apple, Shampoo",2025-03-21
8167,C497,"Butter, Chips, Cucumber, Apple, Chocolate, Onion",2025-04-18
8168,C957,"Detergent, Honey, Cola",2025-03-15
8169,C594,"Shampoo, Fish, Cheese, Cracker",2025-04-05
8170,C845,"Detergent, Water, Soap, Pizza, Fish, Soda, Chicken, Cola",2025-02-12
8171,C780,"Beans, Cracker, Detergent, Chickpeas, Soap, Chicken, Sausage",2025-04-24
8172,C738,"Dish Sponge, Soap, Minced Meat, Rice, Orange, Cracker",2025-04-03
8173,C292,"Dish Sponge, Cookie, Detergent, Minced Meat, Bread, Cucumber, Dumpling, Flatbread with Meat",2025-01-10
8174,C620,"Rice, Fish, Soda, Cracker, Strawberry, Cucumber, Dish Sponge, Milk, Cereal",2025-03-11
8175,C248,"Cereal, Chicken, Cookie, Butter, Onion, Juice, Ice Cream, Chips",2025-01-12
8176,C721,"Yogurt, Soap, Banana, Juice, Tomato, Cucumber, Chips, Milk, Cereal",2025-02-20
8177,C970,"Rice, Fish, Cereal, Strawberry",2025-04-27
8178,C753,"Dish Sponge, Water, Flatbread with Meat, Apple",2025-03-15
8179,C372,"Milk, Detergent, Yogurt, Rice, Chickpeas, Strawberry, Chicken, Egg, Bread",2025-04-04
8180,C815,"Rice, Cookie, Fish",2025-01-11
8181,C568,"Cola, Beans, Milk, Potato, Banana, Chips, Yogurt, Chocolate, Detergent, Honey, Cereal",2025-04-29
8182,C934,"Cracker, Bread, Chips",2025-04-09
8183,C16,"Chickpeas, Cracker, Cereal, Onion, Chicken, Butter, Cookie",2025-02-13
8184,C100,"Honey, Chips, Onion, Yogurt, Strawberry, Cheese, Chicken, Potato, Cookie",2025-04-12
8185,C129,"Chickpeas, Sausage, Cereal, Lentil, Tomato, Rice, Ice Cream, Cracker, Shampoo, Yogurt",2025-04-08
8186,C649,"Yogurt, Cola, Chicken, Water, Detergent",2025-04-17
8187,C569,"Potato, Ice Cream, Apple, Minced Meat, Dish Sponge, Pizza, Fish, Onion, Milk, Honey, Cereal",2025-03-30
8188,C526,"Minced Meat, Flatbread with Meat, Beans, Orange, Milk, Dish Sponge, Fish, Lentil, Apple, Detergent, Cereal",2025-03-30
8189,C43,"Cucumber, Minced Meat, Banana, Egg, Onion",2025-02-09
8190,C402,"Chips, Water, Shampoo, Minced Meat, Onion, Tomato, Beans, Detergent, Egg",2025-03-27
8191,C305,"Cereal, Yogurt, Soap, Ice Cream, Detergent",2025-01-16
8192,C10,"Yogurt, Minced Meat, Beans, Milk, Lentil, Shampoo, Orange, Apple, Butter, Cereal",2025-03-26
8193,C842,"Rice, Yogurt, Strawberry",2025-03-11
8194,C340,"Honey, Rice, Fish, Ice Cream, Tomato, Chips, Soap, Pizza, Potato, Milk",2025-01-23
8195,C63,"Rice, Cereal, Soap, Dish Sponge, Fish, Potato, Chocolate, Cucumber, Yogurt, Sausage",2025-03-11
8196,C51,"Milk, Cookie, Chocolate",2025-02-24
8197,C887,"Ice Cream, Tomato, Milk",2025-03-30
8198,C175,"Flatbread with Meat, Minced Meat, Cookie, Dumpling, Detergent, Chicken, Soda, Chocolate, Soap, Ice Cream",2025-02-24
8199,C840,"Chips, Egg, Cereal, Chocolate, Yogurt, Dish Sponge",2025-03-23
8200,C471,"Beans, Cracker, Cucumber, Dumpling, Sausage, Ice Cream, Potato, Cola, Soap",2025-02-18
8201,C345,"Cereal, Detergent, Juice, Orange, Ice Cream, Sausage, Cola, Soap",2025-02-17
8202,C309,"Minced Meat, Butter, Flatbread with Meat, Detergent",2025-02-22
8203,C990,"Soda, Dish Sponge, Apple",2025-01-19
8204,C223,"Juice, Shampoo, Ice Cream, Minced Meat, Cola",2025-03-27
8205,C284,"Chicken, Apple, Potato, Cracker, Honey, Cheese, Dumpling",2025-01-05
8206,C414,"Cracker, Fish, Onion, Rice, Juice, Cereal, Butter, Chicken, Chickpeas, Orange",2025-04-17
8207,C454,"Potato, Shampoo, Beans, Fish, Chicken, Sausage",2025-03-29
8208,C750,"Chips, Pizza, Cereal, Juice, Bread, Onion, Minced Meat",2025-03-18
8209,C12,"Flatbread with Meat, Onion, Chickpeas, Lentil, Shampoo, Cola, Dish Sponge",2025-03-09
8210,C326,"Milk, Rice, Apple, Orange, Detergent, Chips, Fish",2025-04-13
8211,C921,"Soda, Cookie, Dumpling, Chickpeas, Potato, Lentil, Minced Meat, Yogurt, Soap",2025-01-26
8212,C302,"Chicken, Fish, Apple, Pizza, Cereal, Bread, Egg",2025-01-31
8213,C714,"Minced Meat, Fish, Beans, Lentil, Cucumber, Butter, Flatbread with Meat",2025-04-14
8214,C218,"Soap, Detergent, Potato",2025-02-28
8215,C931,"Rice, Sausage, Fish, Juice, Milk, Cucumber, Potato, Bread",2025-04-09
8216,C899,"Apple, Banana, Minced Meat, Dish Sponge",2025-03-29
8217,C317,"Water, Sausage, Dish Sponge, Cucumber, Cheese, Cereal, Juice, Lentil",2025-02-18
8218,C142,"Milk, Egg, Cola, Strawberry",2025-01-16
8219,C508,"Ice Cream, Shampoo, Detergent, Apple, Sausage, Tomato, Egg",2025-02-17
8220,C673,"Cucumber, Beans, Fish, Cheese, Cereal, Chicken, Soap, Egg, Tomato, Sausage",2025-04-07
8221,C486,"Butter, Juice, Milk, Strawberry, Apple, Cheese, Soda, Cucumber, Soap, Flatbread with Meat, Cereal",2025-01-07
8222,C105,"Cracker, Beans, Strawberry, Pizza, Detergent, Fish, Bread, Chocolate",2025-01-30
8223,C636,"Orange, Chips, Cheese, Cola, Sausage, Strawberry, Potato, Honey",2025-04-09
8224,C917,"Cookie, Dish Sponge, Sausage",2025-03-17
8225,C502,"Pizza, Water, Detergent, Cracker, Cookie, Honey",2025-02-17
8226,C895,"Cracker, Pizza, Ice Cream, Sausage, Chips, Tomato, Orange",2025-04-18
8227,C886,"Cheese, Apple, Orange, Rice, Juice, Chocolate",2025-01-03
8228,C303,"Flatbread with Meat, Bread, Beans, Dumpling, Detergent, Tomato, Cucumber, Minced Meat",2025-04-10
8229,C606,"Apple, Chicken, Dish Sponge, Banana, Orange, Honey, Bread",2025-02-20
8230,C150,"Cookie, Dish Sponge, Soap",2025-04-16
8231,C927,"Soap, Water, Chicken",2025-02-22
8232,C44,"Yogurt, Juice, Sausage, Cheese, Bread, Butter, Chickpeas, Milk, Cereal",2025-04-16
8233,C548,"Butter, Strawberry, Chicken, Cheese, Potato, Flatbread with Meat, Milk, Egg, Cereal",2025-01-07
8234,C677,"Milk, Shampoo, Soda",2025-03-11
8235,C260,"Soda, Banana, Potato, Onion, Chicken",2025-04-23
8236,C400,"Soap, Fish, Juice, Egg, Shampoo, Cracker",2025-03-18
8237,C910,"Chicken, Tomato, Apple, Cereal, Beans",2025-03-20
8238,C159,"Flatbread with Meat, Cracker, Strawberry, Orange",2025-02-17
8239,C48,"Apple, Water, Cereal, Yogurt, Cookie",2025-03-09
8240,C901,"Cereal, Minced Meat, Egg, Juice, Cucumber, Soap, Beans, Flatbread with Meat, Apple",2025-04-30
8241,C656,"Chicken, Cucumber, Minced Meat, Orange",2025-01-11
8242,C946,"Honey, Ice Cream, Strawberry, Cookie",2025-03-30
8243,C545,"Cookie, Tomato, Water, Cucumber, Cola, Onion, Yogurt, Cracker, Chocolate, Cereal",2025-02-02
8244,C817,"Detergent, Ice Cream, Minced Meat, Orange, Flatbread with Meat, Milk, Tomato, Beans, Cucumber, Chickpeas, Cereal",2025-02-24
8245,C889,"Water, Milk, Potato, Cereal",2025-03-27
8246,C260,"Pizza, Soda, Apple, Lentil, Dish Sponge, Minced Meat, Juice, Onion, Cereal",2025-01-18
8247,C707,"Honey, Minced Meat, Cereal",2025-02-18
8248,C512,"Juice, Ice Cream, Bread, Honey, Fish, Detergent",2025-03-22
8249,C342,"Milk, Lentil, Soap",2025-01-29
8250,C441,"Detergent, Apple, Minced Meat, Potato, Fish, Cookie, Soda",2025-03-10
8251,C24,"Rice, Bread, Egg, Banana, Minced Meat, Lentil, Cheese, Chips",2025-04-30
8252,C939,"Cola, Chicken, Dish Sponge, Yogurt, Chickpeas, Cucumber, Cracker, Beans, Juice, Chocolate",2025-04-18
8253,C134,"Rice, Chocolate, Tomato, Minced Meat, Beans, Honey, Cucumber, Cola, Cracker, Pizza",2025-02-12
8254,C133,"Flatbread with Meat, Juice, Fish, Ice Cream",2025-02-21
8255,C46,"Cracker, Cereal, Fish, Shampoo, Cookie, Pizza, Banana, Orange, Bread, Cheese",2025-01-18
8256,C43,"Soda, Cucumber, Apple, Bread, Potato",2025-03-10
8257,C307,"Apple, Cracker, Soda, Chickpeas, Chocolate, Cheese, Cola, Chips",2025-03-20
8258,C225,"Orange, Banana, Soap, Butter, Flatbread with Meat, Pizza, Cola, Cracker",2025-03-14
8259,C195,"Dumpling, Potato, Rice, Banana, Apple, Flatbread with Meat, Soap, Chips",2025-03-17
8260,C227,"Tomato, Dish Sponge, Cookie, Chicken, Ice Cream, Cracker, Minced Meat, Shampoo",2025-04-29
8261,C405,"Chickpeas, Bread, Orange, Fish, Ice Cream",2025-02-04
8262,C421,"Potato, Onion, Dish Sponge, Chickpeas, Water",2025-04-22
8263,C48,"Dish Sponge, Cereal, Banana, Egg, Apple, Ice Cream, Strawberry, Onion",2025-03-07
8264,C41,"Soap, Milk, Sausage, Egg, Potato, Chickpeas, Chips, Butter, Soda, Cookie",2025-02-25
8265,C595,"Onion, Cheese, Cereal, Orange, Soap",2025-03-30
8266,C536,"Beans, Chicken, Cereal, Cucumber, Soda, Chickpeas, Onion",2025-01-26
8267,C313,"Bread, Cheese, Beans, Rice, Orange, Dish Sponge, Tomato, Sausage, Detergent, Cola",2025-04-24
8268,C363,"Cracker, Water, Milk, Cheese, Sausage, Bread, Rice, Cookie, Cucumber, Cereal",2025-01-13
8269,C245,"Cookie, Flatbread with Meat, Cereal, Detergent, Butter, Bread, Dumpling, Onion, Fish, Cola",2025-01-27
8270,C709,"Milk, Butter, Fish, Chips, Bread, Lentil, Soap",2025-03-08
8271,C326,"Chips, Shampoo, Apple, Bread, Flatbread with Meat, Strawberry, Fish, Egg, Cola, Beans",2025-04-10
8272,C481,"Shampoo, Detergent, Water, Soda, Flatbread with Meat, Tomato, Fish, Bread, Beans, Orange",2025-01-13
8273,C826,"Banana, Chocolate, Soap, Detergent, Juice, Chips, Water",2025-04-30
8274,C606,"Butter, Egg, Cucumber, Soda, Cheese, Rice, Fish, Cookie, Milk, Chips",2025-03-23
8275,C926,"Chocolate, Minced Meat, Dumpling",2025-01-19
8276,C366,"Egg, Banana, Pizza, Cheese, Shampoo, Soda, Milk, Cereal",2025-03-15
8277,C358,"Cheese, Ice Cream, Bread",2025-03-09
8278,C97,"Bread, Rice, Sausage, Strawberry, Cereal, Soap, Water, Juice, Egg, Minced Meat",2025-04-30
8279,C854,"Cola, Chips, Lentil, Chocolate, Cereal, Ice Cream",2025-03-11
8280,C212,"Cookie, Orange, Tomato, Cola, Chicken, Chocolate, Onion, Dish Sponge",2025-02-19
8281,C641,"Honey, Sausage, Cola, Soda, Orange, Butter, Beans, Tomato",2025-01-14
8282,C518,"Water, Ice Cream, Bread, Soap, Butter",2025-04-13
8283,C149,"Soap, Fish, Chips, Chocolate, Dish Sponge, Potato, Cookie, Egg, Milk, Pizza",2025-01-10
8284,C932,"Apple, Rice, Soda, Butter, Cracker, Chickpeas, Beans, Egg, Tomato",2025-04-04
8285,C215,"Strawberry, Cookie, Dish Sponge, Onion, Flatbread with Meat",2025-04-27
8286,C912,"Ice Cream, Yogurt, Strawberry, Lentil, Beans, Minced Meat, Chicken, Egg, Apple",2025-02-19
8287,C250,"Chickpeas, Butter, Lentil, Cheese, Apple, Dish Sponge, Minced Meat",2025-03-30
8288,C271,"Sausage, Rice, Tomato, Milk, Dumpling, Beans, Fish, Cereal",2025-01-09
8289,C383,"Dumpling, Soda, Apple, Cookie, Egg, Sausage, Tomato, Bread, Cereal",2025-03-20
8290,C296,"Dumpling, Tomato, Juice, Minced Meat, Onion, Water, Bread, Cereal, Soap",2025-01-22
8291,C93,"Cracker, Strawberry, Rice",2025-01-19
8292,C330,"Rice, Sausage, Milk, Orange, Shampoo, Butter, Cereal, Soap",2025-02-03
8293,C549,"Juice, Chips, Cookie, Chickpeas, Dumpling, Potato, Egg, Milk, Lentil, Cereal",2025-04-21
8294,C229,"Cookie, Water, Juice, Orange, Banana, Cheese, Chickpeas, Cracker, Pizza",2025-01-17
8295,C133,"Chicken, Milk, Dish Sponge, Chocolate, Cereal",2025-04-28
8296,C804,"Cookie, Sausage, Juice, Chocolate, Orange, Chips",2025-04-16
8297,C687,"Potato, Butter, Water, Juice, Chocolate, Dish Sponge, Yogurt, Cucumber, Egg, Banana",2025-04-09
8298,C59,"Dumpling, Bread, Orange, Flatbread with Meat, Chickpeas, Cheese",2025-02-09
8299,C436,"Strawberry, Onion, Bread, Flatbread with Meat, Fish, Juice",2025-02-15
8300,C973,"Chickpeas, Lentil, Soap, Minced Meat, Cheese",2025-01-14
8301,C547,"Dish Sponge, Dumpling, Juice, Cucumber, Onion, Butter",2025-04-16
8302,C773,"Milk, Chicken, Chocolate, Bread, Detergent, Rice, Cereal",2025-03-23
8303,C403,"Dish Sponge, Sausage, Detergent, Cereal, Apple",2025-04-06
8304,C176,"Flatbread with Meat, Chips, Butter, Juice, Tomato, Ice Cream, Chocolate, Water, Potato",2025-03-21
8305,C821,"Potato, Cheese, Onion, Ice Cream, Bread, Banana",2025-03-15
8306,C130,"Honey, Sausage, Soap, Chocolate, Cola, Juice, Potato, Lentil",2025-03-12
8307,C887,"Orange, Egg, Beans, Shampoo, Chocolate, Soda, Sausage, Lentil, Yogurt, Butter",2025-04-11
8308,C353,"Juice, Onion, Potato, Cracker, Minced Meat, Chips, Soap, Sausage",2025-02-22
8309,C915,"Bread, Butter, Tomato, Beans, Cola, Cracker, Chickpeas, Pizza",2025-01-24
8310,C429,"Sausage, Dish Sponge, Flatbread with Meat, Chickpeas, Detergent",2025-03-20
8311,C580,"Cereal, Soap, Honey, Onion, Yogurt",2025-04-19
8312,C687,"Apple, Soap, Cereal, Pizza, Strawberry, Bread, Tomato, Cucumber",2025-01-07
8313,C368,"Juice, Dumpling, Cracker, Tomato, Chicken",2025-02-01
8314,C971,"Milk, Bread, Yogurt, Honey, Cookie, Soda, Strawberry, Potato, Lentil, Cracker, Cereal",2025-02-02
8315,C474,"Yogurt, Apple, Fish, Cracker, Strawberry, Egg, Cola, Chicken, Water, Onion",2025-03-18
8316,C604,"Chocolate, Soda, Minced Meat, Honey",2025-03-05
8317,C405,"Flatbread with Meat, Water, Soap, Yogurt, Ice Cream, Cola, Banana, Juice, Cracker",2025-02-26
8318,C548,"Beans, Potato, Detergent, Cheese, Chocolate, Chickpeas, Egg, Chips, Rice",2025-04-21
8319,C324,"Honey, Minced Meat, Chips, Soap, Cracker, Sausage, Cheese, Orange",2025-02-08
8320,C589,"Juice, Dish Sponge, Chips, Flatbread with Meat, Apple, Cookie, Bread, Banana, Sausage, Chickpeas",2025-03-29
8321,C447,"Cheese, Yogurt, Onion, Minced Meat, Beans, Soap, Ice Cream",2025-03-29
8322,C214,"Chips, Pizza, Fish, Yogurt, Orange, Cucumber, Soap, Honey, Strawberry, Egg",2025-02-22
8323,C699,"Tomato, Detergent, Lentil, Flatbread with Meat",2025-03-16
8324,C775,"Pizza, Juice, Lentil, Cheese, Fish, Water",2025-01-11
8325,C615,"Juice, Water, Ice Cream, Dumpling, Rice, Minced Meat",2025-03-02
8326,C394,"Minced Meat, Bread, Strawberry, Water, Chickpeas, Cereal, Flatbread with Meat, Cucumber, Chips, Fish",2025-03-07
8327,C98,"Butter, Detergent, Juice, Cookie, Chocolate, Yogurt, Egg, Apple, Minced Meat, Bread",2025-01-02
8328,C180,"Beans, Lentil, Potato, Dish Sponge, Fish",2025-02-20
8329,C553,"Apple, Strawberry, Potato, Water, Cucumber, Banana, Rice, Beans",2025-01-11
8330,C857,"Butter, Banana, Detergent, Cereal, Cookie, Cracker, Dumpling, Ice Cream, Bread, Dish Sponge",2025-03-29
8331,C840,"Cookie, Chickpeas, Banana, Milk, Dish Sponge, Cereal",2025-04-01
8332,C331,"Potato, Dumpling, Minced Meat, Honey, Shampoo, Water, Cookie",2025-02-25
8333,C454,"Rice, Egg, Juice",2025-02-10
8334,C146,"Chicken, Honey, Egg, Apple, Minced Meat, Ice Cream, Tomato, Pizza, Soap, Strawberry",2025-02-02
8335,C805,"Chickpeas, Fish, Honey, Cheese, Sausage, Chicken",2025-01-22
8336,C605,"Soda, Lentil, Potato",2025-02-10
8337,C164,"Rice, Egg, Milk, Bread, Fish, Cereal",2025-04-27
8338,C136,"Milk, Cucumber, Chicken, Tomato, Shampoo, Minced Meat, Butter, Water",2025-03-21
8339,C246,"Dumpling, Soda, Soap, Butter, Honey, Beans, Yogurt, Cereal, Orange, Water",2025-01-23
8340,C937,"Yogurt, Fish, Egg, Milk, Cereal",2025-02-26
8341,C186,"Juice, Sausage, Flatbread with Meat, Onion, Cracker, Honey, Orange",2025-03-31
8342,C461,"Soda, Cracker, Pizza, Chocolate",2025-04-03
8343,C193,"Onion, Orange, Cucumber, Yogurt, Detergent, Fish, Strawberry, Ice Cream",2025-01-21
8344,C569,"Minced Meat, Sausage, Soap, Cucumber, Cookie, Potato, Cracker, Beans",2025-04-20
8345,C757,"Soap, Juice, Dumpling, Cola, Tomato, Lentil, Soda, Flatbread with Meat",2025-02-12
8346,C681,"Rice, Egg, Soap, Fish, Cracker",2025-01-13
8347,C459,"Yogurt, Chocolate, Soap, Cucumber, Chicken, Detergent",2025-01-02
8348,C200,"Soap, Water, Potato, Detergent, Sausage, Dumpling, Yogurt, Egg, Pizza, Cheese",2025-02-17
8349,C15,"Minced Meat, Orange, Rice, Onion, Ice Cream, Tomato, Beans, Cucumber",2025-02-08
8350,C396,"Ice Cream, Shampoo, Cola, Flatbread with Meat, Chips",2025-03-03
8351,C664,"Ice Cream, Cereal, Cheese, Dumpling, Chicken, Bread, Beans, Chocolate",2025-02-12
8352,C811,"Milk, Minced Meat, Sausage, Egg, Tomato, Cereal",2025-02-05
8353,C987,"Tomato, Minced Meat, Honey, Pizza, Orange, Ice Cream, Cola",2025-02-21
8354,C826,"Chicken, Cola, Cucumber, Shampoo, Chocolate",2025-03-19
8355,C101,"Egg, Ice Cream, Chicken, Potato, Banana",2025-01-30
8356,C903,"Minced Meat, Orange, Sausage",2025-04-14
8357,C54,"Lentil, Soda, Tomato, Detergent, Strawberry, Cracker",2025-04-10
8358,C709,"Honey, Dish Sponge, Shampoo, Yogurt, Orange, Cola",2025-01-30
8359,C780,"Detergent, Chicken, Potato, Tomato, Flatbread with Meat",2025-01-04
8360,C858,"Detergent, Beans, Lentil, Water, Potato, Cheese, Cookie, Dumpling",2025-03-12
8361,C809,"Tomato, Bread, Potato, Dish Sponge",2025-01-16
8362,C337,"Chicken, Pizza, Tomato",2025-04-01
8363,C906,"Chocolate, Chips, Cucumber, Potato, Water, Milk, Soap, Cereal",2025-04-19
8364,C82,"Shampoo, Butter, Fish, Egg, Detergent, Cola, Cheese, Rice, Soap, Pizza",2025-01-24
8365,C458,"Soap, Cucumber, Juice",2025-04-14
8366,C533,"Yogurt, Soda, Banana, Fish, Beans, Shampoo, Flatbread with Meat, Potato",2025-02-05
8367,C416,"Apple, Onion, Minced Meat, Butter",2025-02-06
8368,C313,"Chocolate, Dish Sponge, Chicken, Beans",2025-01-01
8369,C457,"Honey, Cola, Cracker, Water, Egg, Soap",2025-03-01
8370,C758,"Dumpling, Chickpeas, Chips, Chicken, Milk, Cereal",2025-04-08
8371,C355,"Bread, Cracker, Cola, Shampoo, Cucumber, Chickpeas",2025-01-16
8372,C446,"Ice Cream, Apple, Minced Meat, Chicken, Pizza, Soda",2025-04-17
8373,C460,"Onion, Bread, Rice, Dumpling, Fish, Chips, Juice",2025-02-05
8374,C960,"Beans, Egg, Strawberry, Onion, Cheese, Shampoo",2025-01-19
8375,C909,"Cola, Orange, Chicken, Potato, Banana, Tomato, Dumpling, Apple",2025-03-17
8376,C631,"Apple, Potato, Honey, Flatbread with Meat, Onion, Bread, Cola, Chicken",2025-03-06
8377,C992,"Fish, Cracker, Yogurt, Lentil, Potato, Pizza, Dish Sponge, Soap, Apple, Orange",2025-04-21
8378,C96,"Orange, Honey, Beans, Soda, Chips",2025-01-29
8379,C277,"Dumpling, Sausage, Soda, Water, Banana, Cookie, Chips, Cola",2025-02-28
8380,C102,"Potato, Honey, Orange, Soda",2025-03-16
8381,C403,"Beans, Rice, Shampoo, Cucumber, Cheese, Apple, Juice, Chocolate, Orange",2025-03-22
8382,C211,"Soap, Cucumber, Chips, Apple",2025-03-11
8383,C505,"Chips, Egg, Chickpeas, Dish Sponge, Sausage",2025-01-20
8384,C665,"Chocolate, Dish Sponge, Chickpeas, Orange, Soap",2025-02-28
8385,C599,"Orange, Yogurt, Shampoo, Egg, Soap, Milk, Cheese, Cookie, Dish Sponge, Sausage",2025-02-24
8386,C83,"Rice, Bread, Cracker, Cheese, Banana, Ice Cream",2025-02-21
8387,C119,"Cucumber, Honey, Onion, Soda, Milk",2025-02-12
8388,C901,"Cola, Bread, Soda, Chocolate",2025-03-09
8389,C770,"Cola, Orange, Detergent, Fish, Chocolate",2025-04-24
8390,C208,"Egg, Rice, Water, Orange, Chicken, Chocolate, Butter, Honey, Cookie",2025-03-21
8391,C400,"Beans, Water, Strawberry, Sausage, Apple",2025-04-02
8392,C569,"Cracker, Cheese, Shampoo, Soap, Orange, Pizza, Sausage, Chocolate, Apple",2025-03-27
8393,C879,"Cola, Fish, Cereal, Cracker, Rice, Chips, Yogurt, Butter, Tomato, Water",2025-02-04
8394,C569,"Honey, Juice, Shampoo, Cracker, Chickpeas, Chips, Banana, Flatbread with Meat",2025-04-11
8395,C756,"Chickpeas, Tomato, Minced Meat, Cereal, Ice Cream, Beans, Soap, Cookie",2025-01-12
8396,C887,"Chips, Chocolate, Apple, Lentil, Potato, Fish, Cereal",2025-03-30
8397,C930,"Onion, Milk, Apple, Sausage, Cheese, Soap, Beans, Shampoo",2025-02-03
8398,C680,"Onion, Apple, Chips, Cucumber, Milk, Rice, Potato, Yogurt, Lentil, Cereal",2025-02-26
8399,C826,"Apple, Chips, Milk, Ice Cream, Flatbread with Meat, Chocolate, Dish Sponge, Onion, Detergent",2025-01-26
8400,C244,"Cracker, Lentil, Detergent, Water, Sausage",2025-01-09
8401,C279,"Juice, Rice, Bread, Chicken, Cheese, Cracker, Orange, Dumpling, Water",2025-02-12
8402,C739,"Strawberry, Juice, Cola, Dish Sponge, Dumpling, Egg, Flatbread with Meat, Cheese, Chickpeas",2025-02-13
8403,C638,"Water, Flatbread with Meat, Cereal, Bread, Cola, Chickpeas, Tomato, Shampoo, Honey, Soda",2025-01-12
8404,C406,"Chicken, Potato, Onion, Water",2025-04-25
8405,C915,"Onion, Chips, Cola, Rice",2025-01-09
8406,C839,"Egg, Detergent, Fish, Rice, Soap, Honey, Strawberry, Cucumber",2025-03-01
8407,C426,"Cucumber, Soda, Bread, Dish Sponge",2025-01-24
8408,C476,"Cereal, Egg, Strawberry, Cheese, Lentil, Soda, Chicken",2025-04-30
8409,C991,"Water, Soap, Juice, Shampoo, Fish, Banana, Yogurt, Honey, Cracker",2025-01-18
8410,C319,"Cola, Chips, Orange",2025-01-13
8411,C971,"Cola, Water, Chocolate, Dumpling, Shampoo, Tomato, Apple, Fish, Strawberry, Chips",2025-01-29
8412,C742,"Cookie, Beans, Shampoo, Apple, Banana, Sausage",2025-04-30
8413,C249,"Yogurt, Cereal, Bread, Juice, Milk",2025-02-15
8414,C378,"Soap, Cucumber, Fish, Tomato, Juice, Flatbread with Meat, Pizza, Rice, Minced Meat, Cookie",2025-02-16
8415,C373,"Honey, Water, Rice",2025-02-25
8416,C404,"Honey, Butter, Rice, Yogurt, Sausage",2025-02-03
